kestrel_call,confidence,depth_score,haplo_count,flag,is_frameshift,vntr_coverage_mean,vntr_coverage_median,analysis_time_seconds,pair_id,condition,coverage_fraction,coverage_label,source_experiment
Insertion,High_Precision,0.0694610778443113,384.0,Not flagged,True,23.75,18.0,2.504406,pair_3076,mutated,6.25,ds6,dupC
,Negative,,,,False,283.84,98.0,2.397503,pair_3077,normal,75.0,ds75,dupC
,Negative,,,,False,194.63,65.0,2.069571,pair_3077,normal,50.0,ds50,dupC
,Negative,,,,False,97.87,31.0,1.795247,pair_3077,normal,25.0,ds25,dupC
,Negative,,,,False,50.1,17.0,1.789519,pair_3077,normal,12.5,ds12,dupC
,Negative,,,,False,27.24,8.0,1.664007,pair_3077,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0112596762843068,385.0,Not flagged,True,281.8,98.0,2.651555,pair_3077,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0145208131655372,385.0,Not flagged,True,188.34,66.0,2.406717,pair_3077,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0141486810551558,386.0,Not flagged,True,96.08,35.0,2.416406,pair_3077,mutated,25.0,ds25,dupC
Insertion,Low_Precision,0.010559662090813,389.0,Not flagged,True,50.62,19.0,2.252561,pair_3077,mutated,12.5,ds12,dupC
,Negative,,,,False,26.56,10.0,1.423049,pair_3077,mutated,6.25,ds6,dupC
,Negative,,,,False,282.1,88.0,2.463214,pair_3078,normal,75.0,ds75,dupC
,Negative,,,,False,189.46,62.0,2.109731,pair_3078,normal,50.0,ds50,dupC
,Negative,,,,False,97.23,32.0,2.309937,pair_3078,normal,25.0,ds25,dupC
,Negative,,,,False,49.81,18.0,1.806085,pair_3078,normal,12.5,ds12,dupC
,Negative,,,,False,26.9,10.0,1.618896,pair_3078,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0142833416376017,389.0,Not flagged,True,286.1,102.0,2.731235,pair_3078,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0125716104392106,390.0,Not flagged,True,191.95,66.0,2.214476,pair_3078,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0259582234840803,389.0,Not flagged,True,96.46,30.0,2.683699,pair_3078,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0293040293040293,390.0,Not flagged,True,49.36,16.0,2.661009,pair_3078,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0287081339712918,383.0,Not flagged,True,26.68,8.0,2.18043,pair_3078,mutated,6.25,ds6,dupC
,Negative,,,,False,283.71,99.0,3.212822,pair_3079,normal,75.0,ds75,dupC
,Negative,,,,False,191.64,62.0,2.725674,pair_3079,normal,50.0,ds50,dupC
,Negative,,,,False,96.43,30.0,2.216646,pair_3079,normal,25.0,ds25,dupC
,Negative,,,,False,48.81,14.0,2.120692,pair_3079,normal,12.5,ds12,dupC
,Negative,,,,False,26.8,9.0,1.630042,pair_3079,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0115258444897597,342.0,Not flagged,True,281.2,101.0,3.354568,pair_3079,mutated,75.0,ds75,dupC
Insertion,High_Precision,0.0123672536631267,341.0,Not flagged,True,188.57,71.0,2.934948,pair_3079,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0091839412227761,340.0,Not flagged,True,94.75,37.0,2.465772,pair_3079,mutated,25.0,ds25,dupC
,Negative,,,,False,48.33,20.0,2.24304,pair_3079,mutated,12.5,ds12,dupC
,Negative,,,,False,26.58,11.0,2.091913,pair_3079,mutated,6.25,ds6,dupC
,Negative,,,,False,275.21,98.0,3.710224,pair_3080,normal,75.0,ds75,dupC
,Negative,,,,False,185.12,65.0,3.053771,pair_3080,normal,50.0,ds50,dupC
,Negative,,,,False,93.47,32.0,2.75661,pair_3080,normal,25.0,ds25,dupC
,Negative,,,,False,47.83,17.0,2.016874,pair_3080,normal,12.5,ds12,dupC
,Negative,,,,False,26.24,10.0,1.780198,pair_3080,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0517417451492113,373.0,Not flagged,True,276.86,103.0,2.887208,pair_3080,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0709920075223319,373.0,Not flagged,True,186.67,70.0,2.533481,pair_3080,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0786701006789978,374.0,Not flagged,True,94.35,37.0,2.466503,pair_3080,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0788107597923548,371.0,Not flagged,True,48.46,20.0,2.50863,pair_3080,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0907424381301558,374.0,Not flagged,True,25.05,11.0,2.244108,pair_3080,mutated,6.25,ds6,dupC
,Negative,,,,False,284.75,94.0,2.497756,pair_3081,normal,75.0,ds75,dupC
,Negative,,,,False,190.54,68.0,2.054237,pair_3081,normal,50.0,ds50,dupC
,Negative,,,,False,94.84,31.0,1.90862,pair_3081,normal,25.0,ds25,dupC
,Negative,,,,False,47.78,16.0,1.864085,pair_3081,normal,12.5,ds12,dupC
,Negative,,,,False,26.14,8.0,1.256859,pair_3081,normal,6.25,ds6,dupC
,Negative,,,,False,281.95,100.0,2.5979,pair_3081,mutated,75.0,ds75,dupC
,Negative,,,,False,189.08,70.0,2.360456,pair_3081,mutated,50.0,ds50,dupC
,Negative,,,,False,93.9,36.0,1.93747,pair_3081,mutated,25.0,ds25,dupC
,Negative,,,,False,47.92,21.0,1.987581,pair_3081,mutated,12.5,ds12,dupC
,Negative,,,,False,26.18,11.0,1.497622,pair_3081,mutated,6.25,ds6,dupC
,Negative,,,,False,284.49,97.0,2.310047,pair_3082,normal,75.0,ds75,dupC
,Negative,,,,False,191.12,68.0,2.320278,pair_3082,normal,50.0,ds50,dupC
,Negative,,,,False,96.63,32.0,2.186487,pair_3082,normal,25.0,ds25,dupC
,Negative,,,,False,49.18,17.0,1.472218,pair_3082,normal,12.5,ds12,dupC
,Negative,,,,False,26.42,9.0,1.386733,pair_3082,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0096112772319521,381.0,Not flagged,True,278.9,90.0,3.661778,pair_3082,mutated,75.0,ds75,dupC
Insertion,High_Precision,0.0084214466173856,379.0,Not flagged,True,189.38,62.0,3.721428,pair_3082,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0095909732016925,381.0,Not flagged,True,93.67,32.0,3.331475,pair_3082,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.012847965738758,380.0,Not flagged,True,47.89,17.0,2.048838,pair_3082,mutated,12.5,ds12,dupC
,Negative,,,,False,25.47,10.0,1.638261,pair_3082,mutated,6.25,ds6,dupC
,Negative,,,,False,260.69,101.0,3.350115,pair_3083,normal,75.0,ds75,dupC
,Negative,,,,False,180.15,70.0,2.789695,pair_3083,normal,50.0,ds50,dupC
,Negative,,,,False,92.89,40.0,2.595987,pair_3083,normal,25.0,ds25,dupC
,Negative,,,,False,47.06,23.0,2.175712,pair_3083,normal,12.5,ds12,dupC
,Negative,,,,False,26.15,12.0,1.652849,pair_3083,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0135045517574003,346.0,Not flagged,True,264.96,112.0,2.907944,pair_3083,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0127719018160047,346.0,Not flagged,True,180.27,74.0,2.610485,pair_3083,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0169133192389006,353.0,Not flagged,True,93.59,34.0,2.200032,pair_3083,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0186269292176689,379.0,Not flagged,True,49.78,18.0,2.161473,pair_3083,mutated,12.5,ds12,dupC
,Negative,,,,False,25.85,11.0,1.757889,pair_3083,mutated,6.25,ds6,dupC
,Negative,,,,False,279.24,98.0,2.562448,pair_3084,normal,75.0,ds75,dupC
,Negative,,,,False,193.98,68.0,2.046934,pair_3084,normal,50.0,ds50,dupC
,Negative,,,,False,99.86,34.0,2.249621,pair_3084,normal,25.0,ds25,dupC
,Negative,,,,False,50.72,17.0,1.648293,pair_3084,normal,12.5,ds12,dupC
,Negative,,,,False,30.74,8.0,1.521735,pair_3084,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.028016862813982,333.0,Not flagged,True,276.53,93.0,3.496774,pair_3084,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0302197802197802,333.0,Not flagged,True,184.75,62.0,3.057475,pair_3084,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0291777188328912,333.0,Not flagged,True,93.63,34.0,2.825384,pair_3084,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0225201072386058,309.0,Not flagged,True,47.24,17.0,2.460692,pair_3084,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.047568710359408,353.0,Not flagged,True,25.43,9.0,1.762108,pair_3084,mutated,6.25,ds6,dupC
,Negative,,,,False,283.94,90.0,2.588029,pair_3085,normal,75.0,ds75,dupC
,Negative,,,,False,191.83,62.0,2.053488,pair_3085,normal,50.0,ds50,dupC
,Negative,,,,False,98.1,32.0,2.144733,pair_3085,normal,25.0,ds25,dupC
,Negative,,,,False,49.29,15.0,1.805982,pair_3085,normal,12.5,ds12,dupC
,Negative,,,,False,27.46,8.0,1.453746,pair_3085,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0140836135253441,343.0,Not flagged,True,285.8,94.0,2.558569,pair_3085,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0152176789731374,333.0,Not flagged,True,191.94,62.0,2.320796,pair_3085,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0248354914030991,332.0,Not flagged,True,96.2,32.0,2.548558,pair_3085,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0299057763211798,333.0,Not flagged,True,49.39,18.0,2.229893,pair_3085,mutated,12.5,ds12,dupC
Insertion,Low_Precision,0.0165289256198347,363.0,Not flagged,True,26.42,10.0,1.740667,pair_3085,mutated,6.25,ds6,dupC
,Negative,,,,False,280.42,112.0,3.217417,pair_3086,normal,75.0,ds75,dupC
,Negative,,,,False,187.78,77.0,3.047203,pair_3086,normal,50.0,ds50,dupC
,Negative,,,,False,96.81,41.0,2.260999,pair_3086,normal,25.0,ds25,dupC
,Negative,,,,False,49.42,20.0,1.963421,pair_3086,normal,12.5,ds12,dupC
,Negative,,,,False,25.33,12.0,1.476923,pair_3086,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0178229206592564,370.0,Not flagged,True,281.76,122.0,3.231677,pair_3086,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0204577968526466,388.0,Not flagged,True,189.5,79.0,2.655613,pair_3086,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0218894009216589,389.0,Not flagged,True,96.25,40.0,2.426326,pair_3086,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0373563218390804,388.0,Not flagged,True,47.67,20.0,2.189973,pair_3086,mutated,12.5,ds12,dupC
,Negative,,,,False,24.79,11.0,1.864298,pair_3086,mutated,6.25,ds6,dupC
,Negative,,,,False,278.79,94.0,3.648191,pair_3087,normal,75.0,ds75,dupC
,Negative,,,,False,188.03,65.0,3.378666,pair_3087,normal,50.0,ds50,dupC
,Negative,,,,False,92.76,32.0,2.731074,pair_3087,normal,25.0,ds25,dupC
,Negative,,,,False,47.53,17.0,1.950616,pair_3087,normal,12.5,ds12,dupC
,Negative,,,,False,26.76,7.0,1.750587,pair_3087,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0343151479976784,374.0,Not flagged,True,277.78,92.0,3.931121,pair_3087,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0312644102185741,374.0,Not flagged,True,187.41,64.0,3.799581,pair_3087,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0386484098939929,375.0,Not flagged,True,95.38,36.0,3.278309,pair_3087,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0338403041825095,354.0,Not flagged,True,49.15,20.0,2.342571,pair_3087,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.04,370.0,Not flagged,True,26.93,10.0,2.349681,pair_3087,mutated,6.25,ds6,dupC
,Negative,,,,False,273.78,122.0,2.604823,pair_3088,normal,75.0,ds75,dupC
,Negative,,,,False,186.32,85.0,2.166121,pair_3088,normal,50.0,ds50,dupC
,Negative,,,,False,93.73,43.0,1.985083,pair_3088,normal,25.0,ds25,dupC
,Negative,,,,False,46.91,24.0,1.907051,pair_3088,normal,12.5,ds12,dupC
,Negative,,,,False,25.47,12.0,1.820144,pair_3088,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0482919832120278,378.0,Not flagged,True,278.33,117.5,2.605686,pair_3088,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0758327427356484,378.0,Not flagged,True,188.41,80.0,2.32846,pair_3088,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0736137667304015,378.0,Not flagged,True,93.59,40.0,2.429093,pair_3088,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0799229658160808,379.0,Not flagged,True,47.73,19.0,2.175655,pair_3088,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0765682656826568,377.0,Not flagged,True,26.41,11.0,2.276233,pair_3088,mutated,6.25,ds6,dupC
,Negative,,,,False,254.96,114.0,3.223974,pair_3089,normal,75.0,ds75,dupC
,Negative,,,,False,181.1,94.0,2.797365,pair_3089,normal,50.0,ds50,dupC
,Negative,,,,False,90.78,44.0,2.854682,pair_3089,normal,25.0,ds25,dupC
,Negative,,,,False,46.16,24.0,2.058773,pair_3089,normal,12.5,ds12,dupC
,Negative,,,,False,24.73,14.0,1.627354,pair_3089,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0191242180518319,346.0,Not flagged,True,284.86,119.0,2.748298,pair_3089,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0239269598069052,383.0,Not flagged,True,190.87,82.0,2.462693,pair_3089,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0273997793306362,352.0,Not flagged,True,96.22,40.0,2.263329,pair_3089,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0310280373831775,383.0,Not flagged,True,49.69,27.0,2.241255,pair_3089,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0161787365177195,383.0,Not flagged,True,26.88,13.0,1.615855,pair_3089,mutated,6.25,ds6,dupC
,Negative,,,,False,284.63,116.0,3.183097,pair_3090,normal,75.0,ds75,dupC
,Negative,,,,False,192.31,75.0,2.505834,pair_3090,normal,50.0,ds50,dupC
,Negative,,,,False,96.64,38.0,2.028159,pair_3090,normal,25.0,ds25,dupC
,Negative,,,,False,49.07,19.0,1.746563,pair_3090,normal,12.5,ds12,dupC
,Negative,,,,False,25.92,10.0,1.520155,pair_3090,normal,6.25,ds6,dupC
,Negative,,,,False,265.18,100.0,3.596734,pair_3090,mutated,75.0,ds75,dupC
,Negative,,,,False,182.65,76.0,3.118784,pair_3090,mutated,50.0,ds50,dupC
,Negative,,,,False,92.54,38.0,3.25172,pair_3090,mutated,25.0,ds25,dupC
,Negative,,,,False,47.57,19.0,2.231325,pair_3090,mutated,12.5,ds12,dupC
,Negative,,,,False,26.37,10.0,1.704965,pair_3090,mutated,6.25,ds6,dupC
,Negative,,,,False,279.31,103.0,3.174313,pair_3091,normal,75.0,ds75,dupC
,Negative,,,,False,189.3,69.0,2.800226,pair_3091,normal,50.0,ds50,dupC
,Negative,,,,False,95.41,33.0,2.159657,pair_3091,normal,25.0,ds25,dupC
,Negative,,,,False,48.14,15.0,1.935859,pair_3091,normal,12.5,ds12,dupC
,Negative,,,,False,26.29,10.0,1.477812,pair_3091,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0080975862963924,384.0,Not flagged,True,283.94,107.0,2.939104,pair_3091,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0076887076285351,384.0,Not flagged,True,192.17,71.0,2.557535,pair_3091,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0218456512862392,383.0,Not flagged,True,96.25,35.0,2.993605,pair_3091,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0119840213049267,383.0,Not flagged,True,49.93,18.0,2.419862,pair_3091,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0181975736568457,378.0,Not flagged,True,27.18,9.0,2.070109,pair_3091,mutated,6.25,ds6,dupC
,Negative,,,,False,278.16,113.0,2.353954,pair_3092,normal,75.0,ds75,dupC
,Negative,,,,False,188.37,74.0,2.071313,pair_3092,normal,50.0,ds50,dupC
,Negative,,,,False,94.79,40.0,2.106498,pair_3092,normal,25.0,ds25,dupC
,Negative,,,,False,47.85,21.0,2.240931,pair_3092,normal,12.5,ds12,dupC
,Negative,,,,False,26.35,11.0,1.9055,pair_3092,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0223647813548349,374.0,Not flagged,True,275.06,113.0,3.464828,pair_3092,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0243179639152793,376.0,Not flagged,True,187.62,77.5,2.990518,pair_3092,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0285966460723742,373.0,Not flagged,True,92.67,38.0,2.706458,pair_3092,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0341400172860847,373.0,Not flagged,True,47.93,21.0,2.32132,pair_3092,mutated,12.5,ds12,dupC
,Negative,,,,False,25.77,11.0,2.122493,pair_3092,mutated,6.25,ds6,dupC
,Negative,,,,False,261.72,135.0,2.098579,pair_3093,normal,75.0,ds75,dupC
,Negative,,,,False,176.57,90.0,1.876729,pair_3093,normal,50.0,ds50,dupC
,Negative,,,,False,91.29,46.0,1.666994,pair_3093,normal,25.0,ds25,dupC
,Negative,,,,False,46.14,25.0,1.66423,pair_3093,normal,12.5,ds12,dupC
,Negative,,,,False,25.66,14.0,1.644604,pair_3093,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0556372549019607,370.0,Not flagged,True,267.94,130.0,3.010314,pair_3093,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0529793368572801,371.0,Not flagged,True,179.42,90.0,2.631326,pair_3093,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0550322260783341,366.0,Not flagged,True,90.68,46.0,2.25848,pair_3093,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0699835975943138,373.0,Not flagged,True,45.76,24.0,1.935126,pair_3093,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0886075949367088,364.0,Not flagged,True,24.12,12.0,1.872562,pair_3093,mutated,6.25,ds6,dupC
,Negative,,,,False,283.59,120.0,2.41361,pair_3094,normal,75.0,ds75,dupC
,Negative,,,,False,191.77,85.0,2.238039,pair_3094,normal,50.0,ds50,dupC
,Negative,,,,False,97.29,46.0,1.962931,pair_3094,normal,25.0,ds25,dupC
,Negative,,,,False,49.19,24.0,1.85864,pair_3094,normal,12.5,ds12,dupC
,Negative,,,,False,26.29,13.0,1.725165,pair_3094,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0267239971697599,378.0,Not flagged,True,270.41,109.0,3.533021,pair_3094,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.026797984425103,375.0,Not flagged,True,181.64,74.0,3.197549,pair_3094,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0270896040750173,371.0,Not flagged,True,93.31,39.0,2.434451,pair_3094,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0641489912053802,377.0,Not flagged,True,46.45,22.0,2.22316,pair_3094,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0678137651821862,372.0,Not flagged,True,24.71,10.0,2.156525,pair_3094,mutated,6.25,ds6,dupC
,Negative,,,,False,279.36,83.0,2.537769,pair_3095,normal,75.0,ds75,dupC
,Negative,,,,False,193.79,59.0,2.276482,pair_3095,normal,50.0,ds50,dupC
,Negative,,,,False,98.41,31.0,1.992938,pair_3095,normal,25.0,ds25,dupC
,Negative,,,,False,50.1,13.0,1.637952,pair_3095,normal,12.5,ds12,dupC
,Negative,,,,False,26.87,7.0,1.465288,pair_3095,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0095272335071004,390.0,Not flagged,True,257.9,77.0,3.632707,pair_3095,mutated,75.0,ds75,dupC
Insertion,High_Precision,0.0071694346129412,390.0,Not flagged,True,188.17,52.0,3.675257,pair_3095,mutated,50.0,ds50,dupC
,Negative,,,,False,97.03,27.0,2.972767,pair_3095,mutated,25.0,ds25,dupC
,Negative,,,,False,50.1,14.0,1.807278,pair_3095,mutated,12.5,ds12,dupC
,Negative,,,,False,26.79,8.0,1.57345,pair_3095,mutated,6.25,ds6,dupC
,Negative,,,,False,280.49,91.0,2.478915,pair_3096,normal,75.0,ds75,dupC
,Negative,,,,False,189.45,62.0,2.310353,pair_3096,normal,50.0,ds50,dupC
,Negative,,,,False,97.84,32.0,1.877916,pair_3096,normal,25.0,ds25,dupC
,Negative,,,,False,49.24,18.0,1.326681,pair_3096,normal,12.5,ds12,dupC
,Negative,,,,False,27.96,12.0,1.200846,pair_3096,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0148148148148148,331.0,Not flagged,True,281.31,98.0,3.326034,pair_3096,mutated,75.0,ds75,dupC
Insertion,High_Precision,0.0115810019518542,331.0,Not flagged,True,190.69,69.0,3.111685,pair_3096,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0198059822150363,333.0,Not flagged,True,95.31,28.0,2.593892,pair_3096,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0200702458605117,337.0,Not flagged,True,49.04,15.0,2.015049,pair_3096,mutated,12.5,ds12,dupC
,Negative,,,,False,26.99,8.0,1.253358,pair_3096,mutated,6.25,ds6,dupC
,Negative,,,,False,265.16,107.0,3.330937,pair_3097,normal,75.0,ds75,dupC
,Negative,,,,False,179.85,73.0,2.852681,pair_3097,normal,50.0,ds50,dupC
,Negative,,,,False,90.81,36.0,2.274284,pair_3097,normal,25.0,ds25,dupC
,Negative,,,,False,46.38,18.0,1.949437,pair_3097,normal,12.5,ds12,dupC
,Negative,,,,False,25.31,10.0,1.994985,pair_3097,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0189636529984196,380.0,Not flagged,True,272.36,107.0,2.621703,pair_3097,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0294403892944038,355.0,Not flagged,True,183.29,71.0,2.296651,pair_3097,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0650074294205052,382.0,Not flagged,True,94.63,35.0,2.399869,pair_3097,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0764006791171477,372.0,Not flagged,True,47.37,19.0,2.454863,pair_3097,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0476610767872903,373.0,Not flagged,True,24.72,10.0,2.263656,pair_3097,mutated,6.25,ds6,dupC
,Negative,,,,False,275.04,116.0,2.546109,pair_3098,normal,75.0,ds75,dupC
,Negative,,,,False,187.97,77.0,2.186318,pair_3098,normal,50.0,ds50,dupC
,Negative,,,,False,97.61,38.0,2.432323,pair_3098,normal,25.0,ds25,dupC
,Negative,,,,False,49.07,17.0,2.0671,pair_3098,normal,12.5,ds12,dupC
,Negative,,,,False,26.37,10.0,1.517192,pair_3098,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0420196543544561,371.0,Not flagged,True,276.8,118.0,3.479659,pair_3098,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0382085509769781,371.0,Not flagged,True,186.33,78.0,3.151613,pair_3098,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0350701402805611,368.0,Not flagged,True,94.24,38.0,2.438074,pair_3098,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0620689655172413,368.0,Not flagged,True,49.02,21.0,2.632244,pair_3098,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0422163588390501,366.0,Not flagged,True,26.95,12.0,2.323152,pair_3098,mutated,6.25,ds6,dupC
,Negative,,,,False,276.27,87.0,3.311728,pair_3099,normal,75.0,ds75,dupC
,Negative,,,,False,185.07,63.0,2.792958,pair_3099,normal,50.0,ds50,dupC
,Negative,,,,False,96.83,33.0,2.497304,pair_3099,normal,25.0,ds25,dupC
,Negative,,,,False,49.66,18.0,1.772908,pair_3099,normal,12.5,ds12,dupC
,Negative,,,,False,26.75,10.0,1.60409,pair_3099,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0167576727546601,389.0,Not flagged,True,269.82,87.0,3.859632,pair_3099,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0164135458918969,389.0,Not flagged,True,182.7,63.0,3.409608,pair_3099,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0141332564176521,390.0,Not flagged,True,91.14,34.0,3.517096,pair_3099,mutated,25.0,ds25,dupC
Insertion,Low_Precision,0.0085158150851581,390.0,Not flagged,True,46.74,19.0,2.522644,pair_3099,mutated,12.5,ds12,dupC
,Negative,,,,False,26.86,11.0,1.659536,pair_3099,mutated,6.25,ds6,dupC
,Negative,,,,False,280.91,97.0,2.310735,pair_4000,normal,75.0,ds75,atypical
,Negative,,,,False,189.69,63.0,1.923191,pair_4000,normal,50.0,ds50,atypical
,Negative,,,,False,96.86,34.0,1.780726,pair_4000,normal,25.0,ds25,atypical
,Negative,,,,False,49.56,16.5,1.643717,pair_4000,normal,12.5,ds12,atypical
